ID_Funcionario,Demitido,Idade,Faixa_Etaria,Genero,Estado_Civil,Maior_de_18,Distancia_de_Casa,Faixa_Distancia_de_Casa,Escolaridade,Area_de_Formacao,Departamento,Cargo,Nivel_do_Cargo,Renda_Mensal,Razão_salarial,Percentual_Aumento_Salario,StockOptionLevel,Valor_Hora,Valor_Diaria,Valor_Mensal,Hora_Extra,Viagens_a_Negocio,Envolvimento_com_Trabalho,Avaliacao_Desempenho,Treinamentos_Ano_Passado,Satisfacao_com_Ambiente,Satisfacao_com_Trabalho,Satisfacao_Relacionamento,Equilibrio_Vida_Trabalho,Satisfação_geral,Numero_de_Empresas_Anteriores,Total_Anos_Trabalhados,Anos_na_Empresa,Faixa_de_tempo_empresa,Anos_no_Cargo_Atual,Anos_Desde_Ultima_Promocao,Anos_com_Gerente_Atual,Contagem_de_Funcionarios,Horas_Padrao
1028,No,35,Adulto,Male,Divorced,Y,10,Próxima,3,Other,Research & Development,Laboratory Technician,1,3917,1.6601815911455213,20,1,45,802,9541,No,Travel_Rarely,3,4,4,2,4,1,2,9,1,3,3,Inicio de carreira,2,1,2,1,80
1029,No,42,Adulto,Male,Married,Y,5,Muito próxima,2,Marketing,Sales,Manager,5,18303,0.35529319196399534,13,0,90,265,7770,No,Travel_Rarely,3,3,3,4,3,2,4,13,6,21,1,Recém contratado,0,0,0,1,80
1030,No,50,Maduro,Male,Married,Y,9,Próxima,3,Life Sciences,Research & Development,Laboratory Technician,1,2380,2.7323240724861373,18,0,64,804,20165,No,Travel_Rarely,3,3,5,1,4,2,3,10,4,8,1,Recém contratado,0,0,0,1,80
1032,No,59,Maduro,Female,Single,Y,2,Muito próxima,3,Life Sciences,Research & Development,Manufacturing Director,4,13726,0.473767397094347,13,0,69,715,21829,Yes,Travel_Rarely,2,3,4,3,4,1,3,11,3,30,5,Funcionário estabelecido,3,4,3,1,80
1033,Yes,37,Adulto,Female,Married,Y,11,Moderada,2,Medical,Research & Development,Healthcare Representative,2,4777,1.3613002496372215,15,0,61,1141,14382,No,Travel_Rarely,1,3,2,1,2,1,1,5,5,15,1,Recém contratado,0,0,0,1,80
1034,No,55,Maduro,Male,Married,Y,18,Distante,4,Medical,Research & Development,Healthcare Representative,2,6385,1.0184700536440106,14,2,62,135,12992,Yes,Travel_Frequently,3,3,3,3,2,4,3,12,3,17,8,Funcionário estabelecido,7,6,7,1,80
1035,No,41,Adulto,Female,Divorced,Y,7,Próxima,1,Life Sciences,Research & Development,Research Director,5,19973,0.3255861058687732,22,2,55,247,20284,No,Non-Travel,1,4,3,2,3,2,3,10,1,21,21,Veterano,16,5,10,1,80
1036,No,38,Adulto,Male,Single,Y,3,Muito próxima,4,Life Sciences,Sales,Sales Executive,2,6861,0.9478110031361328,12,0,42,1035,4981,Yes,Travel_Rarely,3,3,1,2,4,3,3,12,8,19,1,Recém contratado,0,0,0,1,80
1037,Yes,26,Jovem,Male,Single,Y,29,Muito distantew,2,Medical,Sales,Sales Executive,2,4969,1.3087001997418006,18,0,79,265,21813,No,Non-Travel,1,3,6,2,1,4,3,10,8,7,2,Inicio de carreira,2,2,2,1,80
1038,Yes,52,Maduro,Female,Married,Y,2,Muito próxima,1,Marketing,Sales,Manager,5,19845,0.32768613215001297,15,1,57,266,25846,No,Travel_Rarely,1,3,3,1,4,4,3,12,1,33,32,Veterano,14,6,9,1,80
1039,No,44,Adulto,Female,Married,Y,28,Muito distantew,3,Medical,Sales,Sales Executive,4,13320,0.4882080549937693,18,1,53,1448,11737,Yes,Travel_Rarely,4,3,2,4,4,3,3,14,3,23,12,Experiente,11,11,11,1,80
1040,No,50,Maduro,Female,Married,Y,1,Muito próxima,3,Life Sciences,Sales,Sales Executive,2,6347,1.0245677158526874,12,1,95,145,24920,No,Non-Travel,3,3,3,4,3,1,3,11,0,19,18,Muito experiente,7,0,13,1,80
1042,Yes,36,Adulto,Female,Single,Y,16,Distante,4,Life Sciences,Research & Development,Laboratory Technician,1,2743,2.370736891183743,16,0,43,885,8269,No,Travel_Rarely,4,3,1,3,1,3,3,10,1,18,17,Muito experiente,13,15,14,1,80
1043,No,39,Adulto,Female,Single,Y,22,Muito distantew,3,Medical,Research & Development,Manufacturing Director,3,10880,0.5976958908563426,13,0,82,945,5083,Yes,Travel_Frequently,3,3,2,4,1,3,3,11,1,21,21,Veterano,6,2,8,1,80
1044,No,33,Adulto,Female,Single,Y,8,Próxima,1,Life Sciences,Sales,Sales Representative,1,2342,2.776657255558073,19,0,88,1038,21437,No,Non-Travel,2,3,2,2,4,4,2,12,0,3,2,Inicio de carreira,2,2,2,1,80
1045,No,45,Maduro,Female,Married,Y,11,Moderada,2,Life Sciences,Sales,Manager,4,17650,0.3684380335703687,13,1,90,1234,5404,No,Travel_Rarely,3,3,4,4,4,2,4,14,3,26,9,Funcionário estabelecido,3,1,1,1,80
1046,No,32,Adulto,Female,Single,Y,29,Muito distantew,4,Medical,Research & Development,Laboratory Technician,1,4025,1.6156351037309333,12,0,69,1109,11135,No,Non-Travel,3,3,2,4,3,2,3,12,9,10,8,Funcionário estabelecido,7,7,7,1,80
1047,No,34,Adulto,Male,Divorced,Y,1,Muito próxima,4,Marketing,Sales,Sales Executive,2,9725,0.6686818809786126,11,1,75,216,12278,No,Travel_Rarely,4,3,2,2,4,4,2,12,0,16,15,Muito experiente,1,0,9,1,80
1048,No,59,Maduro,Male,Married,Y,1,Muito próxima,2,Technical Degree,Sales,Manager,3,11904,0.5462811905676249,14,1,66,1089,11038,Yes,Travel_Rarely,3,3,1,2,4,3,1,10,3,14,6,Funcionário estabelecido,4,0,4,1,80
1049,No,45,Maduro,Male,Single,Y,24,Muito distantew,4,Medical,Human Resources,Human Resources,1,2177,2.9871067030395073,16,0,36,788,8318,No,Travel_Rarely,3,3,3,2,2,1,3,8,1,6,6,Funcionário estabelecido,3,0,4,1,80
1050,No,53,Maduro,Female,Married,Y,2,Muito próxima,3,Marketing,Sales,Sales Executive,3,7525,0.864176915949104,12,1,38,124,23537,No,Travel_Frequently,2,3,2,3,2,1,3,9,2,30,15,Muito experiente,7,6,12,1,80
1052,Yes,36,Adulto,Male,Divorced,Y,15,Moderada,3,Other,Research & Development,Laboratory Technician,2,4834,1.345248509002277,14,1,81,660,7858,No,Travel_Rarely,3,3,3,1,3,2,2,8,7,9,1,Recém contratado,0,0,0,1,80
1053,Yes,26,Jovem,Male,Married,Y,2,Muito próxima,3,Life Sciences,Research & Development,Research Scientist,1,2042,3.184589271555831,14,1,57,342,15346,Yes,Travel_Frequently,3,3,2,1,1,2,3,7,6,6,3,Inicio de carreira,2,1,2,1,80
1055,No,34,Adulto,Female,Married,Y,10,Próxima,4,Life Sciences,Sales,Sales Representative,1,2220,2.9292483299626157,19,1,87,1333,18410,Yes,Travel_Rarely,3,3,2,3,3,4,3,13,1,1,1,Recém contratado,1,0,0,1,80
1056,No,28,Jovem,Male,Married,Y,10,Próxima,1,Medical,Sales,Sales Representative,1,1052,6.181493624065596,22,0,74,1144,23384,No,Travel_Rarely,3,4,5,4,2,2,3,11,1,1,1,Recém contratado,0,0,0,1,80
1060,No,38,Adulto,Male,Married,Y,3,Muito próxima,4,Other,Research & Development,Research Scientist,1,2821,2.3051865623952525,16,1,44,1186,2997,No,Travel_Frequently,3,3,2,3,3,1,3,10,3,8,2,Inicio de carreira,2,2,2,1,80
1061,No,50,Maduro,Male,Married,Y,2,Muito próxima,4,Medical,Research & Development,Research Director,5,19237,0.3380429013108596,11,1,62,1464,12853,Yes,Travel_Rarely,3,3,2,2,3,4,2,11,2,29,8,Funcionário estabelecido,1,7,7,1,80
1062,No,37,Adulto,Female,Single,Y,3,Muito próxima,3,Other,Research & Development,Healthcare Representative,2,4107,1.583377475655468,15,0,35,124,13848,No,Travel_Rarely,3,3,3,4,2,1,2,9,3,8,4,Inicio de carreira,3,0,1,1,80
1066,No,40,Adulto,Male,Married,Y,26,Muito distantew,3,Marketing,Sales,Sales Executive,2,8396,0.7745273097328498,14,1,74,300,22217,No,Travel_Rarely,3,3,3,3,1,2,2,8,1,8,7,Funcionário estabelecido,7,7,5,1,80
1068,No,26,Jovem,Female,Divorced,Y,1,Muito próxima,1,Medical,Research & Development,Research Scientist,1,2007,3.2401252080303973,13,2,66,921,25265,No,Travel_Frequently,2,3,5,1,3,3,3,10,1,5,5,Funcionário estabelecido,3,1,3,1,80
1069,No,46,Maduro,Male,Divorced,Y,1,Muito próxima,4,Medical,Research & Development,Research Director,5,19627,0.3313257906209307,17,2,40,430,21445,No,Travel_Rarely,3,3,0,4,4,4,3,15,9,23,2,Inicio de carreira,2,2,2,1,80
1070,No,54,Maduro,Female,Married,Y,2,Muito próxima,4,Life Sciences,Sales,Sales Executive,3,10686,0.6085468175666299,11,1,41,1082,8392,No,Travel_Rarely,2,3,4,3,3,2,3,11,6,13,9,Funcionário estabelecido,4,7,0,1,80
1071,No,56,Maduro,Female,Married,Y,9,Próxima,3,Medical,Research & Development,Research Scientist,1,2942,2.210377733690349,19,1,63,1240,12154,No,Travel_Frequently,3,3,4,1,3,2,3,9,2,18,5,Funcionário estabelecido,4,0,3,1,80
1073,No,36,Adulto,Female,Single,Y,12,Moderada,5,Medical,Research & Development,Manufacturing Director,3,8858,0.7341308751994815,11,0,51,796,15669,No,Travel_Rarely,2,3,2,4,4,2,2,12,0,15,14,Experiente,8,7,8,1,80
1074,No,55,Maduro,Male,Single,Y,2,Muito próxima,1,Medical,Research & Development,Manager,4,16756,0.3880956846811296,15,0,40,444,17323,No,Non-Travel,2,3,3,3,1,2,4,10,7,31,9,Funcionário estabelecido,7,6,2,1,80
1076,No,43,Adulto,Male,Divorced,Y,25,Muito distantew,3,Medical,Sales,Sales Executive,3,10798,0.6022347927872761,13,1,79,415,5268,No,Travel_Rarely,2,3,5,3,4,3,3,13,5,18,1,Recém contratado,0,0,0,1,80
1077,Yes,20,Jovem,Female,Single,Y,9,Próxima,3,Marketing,Sales,Sales Representative,1,2323,2.799367753989241,14,0,54,769,17205,Yes,Travel_Frequently,3,3,3,4,4,2,3,13,1,2,2,Inicio de carreira,2,0,2,1,80
1079,Yes,21,Jovem,Female,Single,Y,10,Próxima,3,Life Sciences,Research & Development,Laboratory Technician,1,1416,4.592465602060034,13,0,36,1334,17258,No,Travel_Rarely,2,3,6,3,1,1,2,7,1,1,1,Recém contratado,0,1,0,1,80
1080,No,46,Maduro,Female,Divorced,Y,8,Próxima,4,Life Sciences,Research & Development,Research Scientist,2,4615,1.4090858705345628,23,3,74,1003,21029,Yes,Travel_Rarely,2,4,2,4,1,1,3,9,8,19,16,Muito experiente,13,1,7,1,80
1081,Yes,51,Maduro,Male,Married,Y,4,Muito próxima,4,Life Sciences,Research & Development,Research Scientist,1,2461,2.642393861242181,12,3,34,1323,10332,Yes,Travel_Rarely,3,3,2,1,3,3,4,11,9,18,10,Experiente,0,2,7,1,80
1082,Yes,28,Jovem,Male,Single,Y,24,Muito distantew,2,Technical Degree,Research & Development,Healthcare Representative,3,8722,0.7455779973076138,12,0,72,1366,12355,No,Non-Travel,2,3,2,2,1,1,2,6,1,10,10,Experiente,7,1,9,1,80
1083,No,26,Jovem,Male,Married,Y,1,Muito próxima,2,Medical,Research & Development,Laboratory Technician,1,3955,1.6442304153013925,16,2,59,192,11141,No,Travel_Rarely,2,3,2,1,1,1,3,6,1,6,5,Funcionário estabelecido,3,1,3,1,80
1084,No,30,Adulto,Male,Married,Y,20,Distante,3,Other,Research & Development,Manufacturing Director,2,9957,0.6531014655535811,15,1,85,1176,9096,No,Travel_Rarely,3,3,1,3,1,3,2,9,0,7,6,Funcionário estabelecido,2,0,2,1,80
1085,No,41,Adulto,Female,Married,Y,7,Próxima,2,Technical Degree,Research & Development,Research Scientist,1,3376,1.9262237240867912,13,0,43,509,18863,No,Travel_Rarely,4,3,3,2,3,3,3,11,1,10,10,Experiente,6,0,8,1,80
1088,No,38,Adulto,Female,Married,Y,17,Distante,1,Life Sciences,Research & Development,Healthcare Representative,3,8823,0.7370431024047384,18,1,65,330,24608,No,Travel_Rarely,2,3,4,3,3,1,2,9,0,20,19,Muito experiente,9,1,9,1,80
1092,No,40,Adulto,Male,Married,Y,20,Distante,4,Technical Degree,Research & Development,Healthcare Representative,3,10322,0.6300069068510954,20,1,61,1492,26542,No,Travel_Rarely,3,4,6,1,4,4,3,12,4,14,11,Experiente,10,11,1,1,80
1094,No,27,Jovem,Male,Married,Y,8,Próxima,5,Life Sciences,Research & Development,Laboratory Technician,1,4621,1.4072562848987247,19,3,87,1277,5869,No,Non-Travel,1,3,4,1,3,4,3,11,1,3,3,Inicio de carreira,2,1,2,1,80
1096,No,55,Maduro,Male,Married,Y,2,Muito próxima,1,Life Sciences,Research & Development,Manufacturing Director,3,10976,0.5924682300033717,18,1,65,1091,15813,No,Travel_Frequently,3,3,4,4,2,2,3,11,3,23,3,Inicio de carreira,2,1,2,1,80
1097,No,28,Jovem,Female,Single,Y,10,Próxima,3,Other,Research & Development,Research Scientist,2,3660,1.7767571837478162,13,0,59,857,7909,No,Travel_Rarely,3,3,4,3,3,4,4,14,3,10,8,Funcionário estabelecido,7,1,7,1,80
1098,Yes,44,Adulto,Male,Married,Y,1,Muito próxima,2,Medical,Human Resources,Human Resources,3,10482,0.620390316019558,14,1,91,1376,2326,No,Travel_Rarely,2,3,1,2,1,4,3,10,9,24,20,Veterano,6,3,6,1,80
1099,No,33,Adulto,Male,Divorced,Y,5,Muito próxima,3,Life Sciences,Research & Development,Healthcare Representative,3,7119,0.9134613418341069,15,1,34,654,21214,No,Travel_Rarely,2,3,2,4,4,3,3,14,4,9,3,Inicio de carreira,2,1,2,1,80
1100,Yes,35,Adulto,Male,Single,Y,4,Muito próxima,3,Technical Degree,Sales,Sales Executive,3,9582,0.6786611659900863,22,0,86,1204,10333,Yes,Travel_Rarely,3,4,2,4,1,1,3,9,0,9,8,Funcionário estabelecido,7,4,7,1,80
1101,Yes,33,Adulto,Female,Single,Y,29,Muito distantew,4,Medical,Research & Development,Research Scientist,2,4508,1.4425313426169049,22,0,54,827,3129,No,Travel_Frequently,2,4,4,1,3,2,3,9,1,14,13,Experiente,7,3,8,1,80
1102,No,28,Jovem,Male,Divorced,Y,15,Moderada,2,Life Sciences,Research & Development,Laboratory Technician,1,2207,2.9465026246112402,16,1,50,895,22482,No,Travel_Rarely,3,3,5,1,3,4,2,10,1,4,4,Inicio de carreira,2,2,2,1,80
1103,No,34,Adulto,Male,Single,Y,3,Muito próxima,1,Life Sciences,Research & Development,Healthcare Representative,2,7756,0.8384387948062154,17,0,45,618,22266,No,Travel_Frequently,3,3,1,1,4,3,2,10,0,7,6,Funcionário estabelecido,2,0,4,1,80
1105,No,37,Adulto,Female,Divorced,Y,10,Próxima,4,Life Sciences,Sales,Sales Executive,2,6694,0.9714567213201385,14,3,88,309,24223,Yes,Travel_Rarely,2,3,5,4,4,3,3,14,2,8,1,Recém contratado,0,0,0,1,80
1106,Yes,25,Jovem,Male,Married,Y,4,Muito próxima,1,Technical Degree,Research & Development,Laboratory Technician,1,3691,1.7618345414567886,15,1,32,1219,4605,Yes,Travel_Rarely,3,3,3,4,4,2,4,14,1,7,7,Funcionário estabelecido,7,5,6,1,80
1107,Yes,26,Jovem,Male,Divorced,Y,21,Muito distantew,3,Medical,Research & Development,Laboratory Technician,1,2377,2.7357725252490566,20,1,37,1330,19373,No,Travel_Rarely,3,4,0,1,3,3,2,9,1,1,1,Recém contratado,1,0,0,1,80
1108,Yes,33,Adulto,Male,Single,Y,25,Muito distantew,3,Medical,Research & Development,Research Scientist,1,2313,2.8114705112481655,20,0,55,1017,2993,Yes,Travel_Rarely,2,4,0,1,2,2,3,8,4,5,2,Inicio de carreira,2,2,2,1,80
1109,No,42,Adulto,Male,Married,Y,2,Muito próxima,2,Medical,Research & Development,Manager,4,17665,0.36812517931033156,17,1,35,469,14399,No,Travel_Rarely,3,3,3,4,1,4,3,12,0,23,22,Veterano,6,13,7,1,80
1111,Yes,28,Jovem,Male,Divorced,Y,1,Muito próxima,3,Medical,Research & Development,Laboratory Technician,1,2596,2.5049812374872906,15,2,45,1009,7160,No,Travel_Frequently,2,3,2,1,2,1,3,7,1,1,1,Recém contratado,0,0,0,1,80
1113,Yes,50,Maduro,Male,Single,Y,1,Muito próxima,4,Other,Sales,Sales Executive,2,4728,1.3754084798047814,14,0,81,959,17251,Yes,Travel_Frequently,3,3,4,4,3,4,3,14,3,5,0,Recém contratado,0,0,0,1,80
1114,No,33,Adulto,Female,Married,Y,7,Próxima,3,Life Sciences,Sales,Sales Executive,2,4302,1.5116065301062314,17,1,30,970,13401,No,Travel_Frequently,3,3,3,4,2,3,3,12,0,4,3,Inicio de carreira,2,0,2,1,80
1115,No,34,Adulto,Male,Married,Y,3,Muito próxima,4,Life Sciences,Research & Development,Research Scientist,1,2979,2.1829242338089987,17,3,40,697,22478,No,Non-Travel,2,3,2,3,4,4,3,14,3,6,0,Recém contratado,0,0,0,1,80
1116,No,48,Maduro,Male,Single,Y,1,Muito próxima,4,Medical,Research & Development,Manager,4,16885,0.3851306658286649,22,0,35,1262,16154,No,Non-Travel,4,4,3,1,4,3,2,10,2,27,5,Funcionário estabelecido,4,2,1,1,80
1117,No,45,Maduro,Female,Married,Y,9,Próxima,4,Life Sciences,Sales,Sales Executive,2,5593,1.162691094674952,13,1,65,1050,17970,No,Non-Travel,2,3,2,2,3,4,3,12,1,15,15,Muito experiente,10,4,12,1,80
1118,No,52,Maduro,Male,Single,Y,7,Próxima,4,Life Sciences,Research & Development,Healthcare Representative,3,10445,0.6225879648173296,19,0,87,994,15322,No,Travel_Rarely,3,3,4,2,2,4,3,11,7,18,8,Funcionário estabelecido,6,4,0,1,80
1119,No,38,Adulto,Male,Divorced,Y,10,Próxima,4,Marketing,Sales,Sales Executive,3,8740,0.7440424819813509,14,2,73,770,5569,Yes,Travel_Rarely,2,3,2,3,3,2,3,11,0,9,8,Funcionário estabelecido,7,2,7,1,80
1120,No,29,Jovem,Female,Divorced,Y,28,Muito distantew,4,Life Sciences,Research & Development,Research Scientist,1,2514,2.5866870694180615,22,1,93,1107,26968,No,Travel_Rarely,3,4,1,3,4,1,3,11,4,11,7,Funcionário estabelecido,5,1,7,1,80
1121,No,28,Jovem,Female,Divorced,Y,3,Muito próxima,3,Medical,Research & Development,Manufacturing Director,3,7655,0.8495011485979108,17,3,93,950,8039,No,Travel_Rarely,3,3,3,4,2,2,2,10,0,10,9,Funcionário estabelecido,7,1,7,1,80
1124,No,46,Maduro,Male,Married,Y,3,Muito próxima,1,Marketing,Sales,Manager,4,17465,0.3723407553688524,12,1,52,406,15596,No,Travel_Rarely,3,3,3,1,3,4,3,11,3,23,12,Experiente,9,4,9,1,80
1125,No,38,Adulto,Male,Single,Y,2,Muito próxima,2,Marketing,Sales,Sales Executive,3,7351,0.8846321986827652,16,0,32,130,20619,No,Travel_Rarely,3,3,2,4,2,3,3,12,7,10,1,Recém contratado,0,0,0,1,80
1126,No,43,Adulto,Female,Married,Y,27,Muito distantew,3,Life Sciences,Research & Development,Manufacturing Director,3,10820,0.6010102858148805,11,1,83,1082,11535,No,Travel_Frequently,3,3,1,3,1,3,3,10,8,18,8,Funcionário estabelecido,7,0,1,1,80
1127,Yes,39,Adulto,Male,Divorced,Y,2,Muito próxima,3,Life Sciences,Research & Development,Healthcare Representative,4,12169,0.5343850186964424,11,3,84,203,13547,No,Travel_Frequently,3,3,4,1,4,4,3,12,7,21,18,Muito experiente,7,11,5,1,80
1128,No,40,Adulto,Male,Single,Y,14,Moderada,3,Medical,Research & Development,Research Director,5,19626,0.3313426726035365,14,0,44,1308,17544,No,Travel_Rarely,2,3,2,3,3,1,4,11,1,21,20,Veterano,7,4,9,1,80
1131,No,21,Jovem,Female,Single,Y,1,Muito próxima,1,Technical Degree,Research & Development,Research Scientist,1,2070,3.141512701699037,11,0,70,984,25326,Yes,Travel_Rarely,2,3,6,4,2,3,4,13,1,2,2,Inicio de carreira,2,2,2,1,80
1132,No,39,Adulto,Male,Single,Y,9,Próxima,3,Life Sciences,Research & Development,Laboratory Technician,2,6782,0.9588515618574177,15,0,70,439,8770,No,Non-Travel,3,3,2,3,2,3,2,10,9,9,5,Funcionário estabelecido,4,0,3,1,80
1133,No,36,Adulto,Male,Single,Y,18,Distante,4,Life Sciences,Research & Development,Manufacturing Director,2,7779,0.8359598010691615,20,0,78,217,23238,No,Non-Travel,3,4,0,1,4,1,3,9,2,18,11,Experiente,9,0,9,1,80
1135,No,31,Adulto,Male,Married,Y,20,Distante,3,Life Sciences,Sales,Sales Representative,1,2791,2.329964633649949,12,1,67,793,21981,No,Travel_Frequently,4,3,4,3,4,1,3,11,0,3,2,Inicio de carreira,2,2,2,1,80
1136,No,28,Jovem,Male,Married,Y,2,Muito próxima,1,Life Sciences,Research & Development,Research Scientist,1,3201,2.031531175419246,17,0,67,1451,19911,No,Travel_Rarely,2,3,2,1,2,1,1,5,0,6,5,Funcionário estabelecido,3,0,4,1,80
1137,No,35,Adulto,Male,Divorced,Y,11,Moderada,2,Marketing,Sales,Sales Executive,2,4968,1.3089636257079322,11,1,54,1182,18500,No,Travel_Frequently,3,3,3,4,4,4,3,15,1,5,5,Funcionário estabelecido,2,0,2,1,80
1138,No,49,Maduro,Male,Married,Y,8,Próxima,4,Technical Degree,Sales,Sales Executive,4,13120,0.4956502509540402,17,1,56,174,11879,No,Travel_Rarely,2,3,3,4,2,2,3,11,6,22,9,Funcionário estabelecido,8,2,3,1,80
1140,No,34,Adulto,Male,Single,Y,2,Muito próxima,2,Life Sciences,Research & Development,Manufacturing Director,2,4033,1.6124302733739169,11,0,95,1003,15834,No,Travel_Frequently,3,3,3,4,3,4,2,13,2,5,3,Inicio de carreira,2,0,2,1,80
1143,No,29,Jovem,Female,Divorced,Y,10,Próxima,3,Life Sciences,Research & Development,Research Scientist,1,3291,1.9759742608681272,14,2,61,490,17940,No,Travel_Frequently,3,3,2,4,2,4,2,12,0,8,7,Funcionário estabelecido,5,1,1,1,80
1148,No,42,Adulto,Male,Single,Y,29,Muito distantew,3,Medical,Research & Development,Laboratory Technician,2,4272,1.5222217445030448,19,0,56,188,9558,No,Travel_Rarely,1,3,3,2,4,1,3,10,4,16,1,Recém contratado,0,0,0,1,80
1150,No,29,Jovem,Male,Married,Y,8,Próxima,1,Medical,Research & Development,Manufacturing Director,2,5056,1.2861810309566866,15,1,79,718,17689,Yes,Travel_Rarely,2,3,2,2,4,3,2,11,1,10,10,Experiente,7,1,2,1,80
1152,No,38,Adulto,Male,Married,Y,1,Muito próxima,3,Human Resources,Human Resources,Human Resources,1,2844,2.2865440550341094,13,1,37,433,6004,No,Travel_Rarely,4,3,2,3,3,4,4,14,1,7,7,Funcionário estabelecido,6,5,0,1,80
1154,No,28,Jovem,Male,Divorced,Y,6,Próxima,3,Life Sciences,Research & Development,Research Scientist,1,2703,2.4058199380381082,14,1,39,773,22088,Yes,Travel_Frequently,2,3,2,3,3,4,3,13,1,3,3,Inicio de carreira,1,0,2,1,80
1156,Yes,18,Jovem,Male,Single,Y,8,Próxima,1,Medical,Research & Development,Laboratory Technician,1,1904,3.415405090607672,12,0,80,247,13556,No,Non-Travel,3,3,0,3,3,4,3,13,1,0,0,Recém contratado,0,0,0,1,80
1157,Yes,33,Adulto,Female,Single,Y,9,Próxima,4,Marketing,Sales,Sales Executive,2,8224,0.7907260812885466,17,0,77,603,18385,Yes,Travel_Rarely,3,3,3,1,1,1,3,6,0,6,5,Funcionário estabelecido,2,0,3,1,80
1158,No,41,Adulto,Male,Married,Y,12,Moderada,4,Life Sciences,Research & Development,Laboratory Technician,1,4766,1.3644421511785578,11,1,46,167,9051,Yes,Travel_Rarely,3,3,4,2,4,1,3,10,3,6,1,Recém contratado,0,0,0,1,80
1160,Yes,31,Adulto,Male,Married,Y,15,Moderada,3,Medical,Research & Development,Laboratory Technician,1,2610,2.491544556519926,12,1,72,874,6233,No,Travel_Frequently,3,3,5,3,3,3,2,11,1,2,2,Inicio de carreira,2,2,2,1,80
1161,No,37,Adulto,Female,Divorced,Y,25,Muito distantew,2,Medical,Research & Development,Healthcare Representative,2,5731,1.1346939962514409,13,2,52,367,17171,No,Travel_Rarely,2,3,2,3,4,3,3,13,7,9,6,Funcionário estabelecido,2,1,3,1,80
1162,No,27,Jovem,Male,Married,Y,6,Próxima,3,Life Sciences,Research & Development,Research Scientist,1,2539,2.5612175236380494,13,1,55,199,7950,No,Travel_Rarely,2,3,0,4,3,3,3,13,1,4,4,Inicio de carreira,2,2,2,1,80
1163,No,34,Adulto,Female,Married,Y,9,Próxima,1,Life Sciences,Sales,Sales Executive,2,5714,1.1380698796844604,20,0,70,1400,5829,No,Travel_Rarely,3,4,3,2,3,1,2,8,1,6,6,Funcionário estabelecido,5,1,3,1,80
1164,No,35,Adulto,Male,Single,Y,8,Próxima,4,Technical Degree,Human Resources,Human Resources,1,4323,1.5042635421043273,17,0,100,528,7108,No,Travel_Rarely,3,3,2,3,3,2,1,9,1,6,5,Funcionário estabelecido,4,1,4,1,80
1165,Yes,29,Jovem,Female,Married,Y,23,Muito distantew,1,Life Sciences,Sales,Sales Executive,3,7336,0.8864410158829071,13,1,45,408,11162,No,Travel_Rarely,2,3,3,4,1,1,1,7,1,11,11,Experiente,8,3,10,1,80
1166,No,40,Adulto,Female,Single,Y,9,Próxima,4,Medical,Research & Development,Research Director,3,13499,0.48173429828261405,17,0,88,593,13782,No,Travel_Frequently,3,3,3,2,3,3,2,10,9,20,18,Muito experiente,7,2,13,1,80
1167,Yes,42,Adulto,Male,Single,Y,12,Moderada,3,Life Sciences,Sales,Sales Executive,4,13758,0.4726654522835446,12,0,44,481,2447,Yes,Travel_Frequently,3,3,2,3,1,2,2,8,0,22,21,Veterano,9,13,14,1,80
1171,No,42,Adulto,Male,Single,Y,4,Muito próxima,4,Marketing,Sales,Sales Executive,2,5155,1.2614803671226007,13,0,45,647,2253,No,Travel_Rarely,3,3,3,2,1,4,4,11,7,9,6,Funcionário estabelecido,4,1,5,1,80
1172,No,35,Adulto,Male,Married,Y,1,Muito próxima,4,Medical,Research & Development,Laboratory Technician,1,2258,2.8799518567391527,12,1,58,982,16340,No,Travel_Rarely,2,3,2,4,3,2,3,12,6,10,8,Funcionário estabelecido,0,1,7,1,80
1173,No,24,Jovem,Male,Single,Y,24,Muito distantew,3,Medical,Research & Development,Laboratory Technician,1,3597,1.80787636711621,22,0,49,477,6409,No,Travel_Rarely,3,4,2,4,2,4,3,13,8,6,4,Inicio de carreira,3,1,2,1,80
1175,Yes,28,Jovem,Female,Married,Y,12,Moderada,1,Life Sciences,Research & Development,Laboratory Technician,1,2515,2.585658565613124,11,0,79,1485,22955,Yes,Travel_Rarely,3,3,4,3,4,4,2,13,1,1,1,Recém contratado,1,0,0,1,80
1177,No,26,Jovem,Male,Married,Y,3,Muito próxima,4,Medical,Research & Development,Laboratory Technician,1,4420,1.4712514236463816,22,1,82,1384,13421,No,Travel_Rarely,4,4,2,1,4,2,3,10,1,8,8,Funcionário estabelecido,7,0,7,1,80
